id_evento;provincia;canton;parroquia;comunidad_barrio_sector;latitud;longitud;tipo_evento;causa;categoria_evento;fecha_evento;hora_del_evento;descripcion_del_evento;num_heridos;num_personas_desaparecidas;num_familias_afectadas;num_afectados_directamente;num_afectados_indirectamente;num_familias_damnificadas;num_personas_damnificadas;num_personas_evacuadas;num_personas_albergadas;num_personas_acojidas_por_familiares;num_personas_acojidas_por_otros_medios;personas_en_proceso_de_evacuacion;personas_resistidas_a_la_evacuacion;viviendas_afectadas;viviendas_destruidas;establecimientos_educativos_afectados;establecimientos_educativos_destruidos;centros_de_salud_afectados;centros_de_salud_destruidos;puentes_afectados;puentes_destruidos;bienes_publicos_afectados;bienes_publicos_destruidos;bienes_privados_afectados;bienes_privados_destruidos;vias_afectadas_m;cultivos_afectados_ha;cultivos_perdidos_ha;cobertura_vegetal_quemada_ha;animales_afectados;animales_muertos;fuente_del_evento;acciones;estado_evento;No. De personas afectadas;muertos_y_desaparecidos;num_personas_albergadas;num_personas_aph_rescate;nivel_evento;num_personas_impactadas;vias_afectadas_km
1115;Azuay;Cuenca;Molleturo;Hierba Buena km. 88 y km. 91;-2,75502172;-79,4095575;Deslizamiento;Desconocida;Natural;9/3/2016;8:30:00;Se suscitó un deslizamiento en el km. 88 y en el km. 91 de la vía Cuenca – Molleturo, el mismo que indican obstaculizó un total de 20 metros de la vía, se movilizó maquinaria del Ministerio de Transporte y Obras Públicas, para realizar labores de limpieza dejando la vía totalmente habilitada. No se tiene reporte de personas heridas ni fallecidas. ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;Belén Iñiguez – SGR- ECU911 Teléfono: 074079119;Recursos movilizados con fecha 09 de Marzo del 2016 MTOP: 2 Volqueta. 2 Pala Cargadora. 2 Operarios ;Inicial/Cierre;1;1;1;1;Nivel 1;0;0,02
1116;Azuay;Cuenca;Ricaurte;Llacao – Zhiquir;-2,85653945;-78,9631583;Deslizamiento;Lluvias;Época Lluviosa;12/3/2016;16:59:00;De acuerdo a información proporcionada por Ing. Xavier Sarmiento-Supervisor de Ecu-911 refiere que por las lluvias de la tarde se produce un deslizamiento, el cual ocasiona que colapse el muro de una vivienda en donde habitaba una familia de 7 personas, al momento se desconoce donde pernoctará la familia esta noche. Personal de la UGR-GAD Cantonal acudirá al punto para realizar la inspección correspondiente. En cuanto se tenga mayor información se dará a conocer oportunamente. No se tiene reporte de personas heridas ni fallecidas. ;0;0;1;7;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ing. Xavier Sarmiento – Supervisor- ECU911 Teléfono: 074079119; C.B.: : 1 Vehículo de Rescate 5 Efectivos ;Inicial;1;1;1;1;Nivel 1;7;0,00
1117;Azuay;Cuenca;Molleturo;Vía Cuenca-Molleturo km 88;-2,75501448;-79,4095539;Deslizamiento;Lluvias;Época Lluviosa;16/3/2016;13:30:00;A causa de las lluvias, se suscitó un deslizamiento en el km 88 de la vía Cuenca – Molleturo, el mismo obstaculizaba toda la vía, al lugar se movilizó maquinaria del Ministerio de Transporte y Obras Públicas para realizar labores de limpieza. Al momento maquinaria se retira del sitio logrando habilitar un carril alterno para la circulación de vehículos livianos, el día de mañana continuarán con labores de limpieza ya que por la hora y precautelar la integridad del personal no pueden continuar con la limpieza. CTE se encuentra en el punto colaborando con el tránsito vehicular No se tiene reporte de personas heridas ni fallecidas. ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;Supervisor-ECU-911- Fernando Rodas Teléfono: 04079119;MTOP: 1 Volqueta. 1 Pala Cargadora. 2 Operarios. CTE: 1 Camioneta ;Inicial;1;1;1;1;Nivel 1;0;0,04
1118;Azuay;Cuenca;Molleturo;Tamarindo km 96;-2,76162458;-79,397589;Deslizamiento;Lluvias;Época Lluviosa;2/4/2016;17:20:00; Debido a fuertes precipitaciones se suscitó un deslizamiento el km 96 de la vía Cuenca – Molleturo, el mismo que afectó 1 de los 3 carriles, al lugar se movilizó maquinaria del Ministerio de Transporte y Obras Públicas para realizar labores de limpieza dejando la vía totalmente habilitada. No se tiene reporte de personas heridas ni fallecidas. ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;: CTE Emanuel Hidalgo Teléfono: 4058141; MTOP: 2 Agentes 1 Camioneta 4 Operarios CTE: 2 Agentes. 1 Camioneta. 4 Operarios. ;Inicial/Cierre;1;1;1;1;Nivel 1;0;0,01
1119;Azuay;Cuenca;Molleturo;Vía Cuenca-Molleturo km 91;-2,78744924;-79,3615506;Deslizamiento;Lluvias;Época Lluviosa;11/4/2016;15:04:00;A causa de las lluvias, se suscitó un deslizamiento en el km 91 de la vía Cuenca – Molleturo, el mismo obstaculiza un carril, al lugar se movilizó maquinaria del Ministerio de Transporte y Obras Públicas quienes realizaron los trabajos de limpieza dejado la vía totalmente habilitada en ese kilómetro. CTE se mantuvo en el punto colaborando con el tránsito vehicular No se tiene reporte de personas heridas ni fallecidas. ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;Consola CTE-Jimmy Vallejo Teléfono: 04079119; MTOP: 1 Pala Cargadora. 1 volqueta. 1 maquinistas 1 chofer CTE: 1 Camioneta 2 Agentes ;Inicial/Cierre;1;1;1;1;Nivel 1;0;0,02
1120;Azuay;Cuenca;Molleturo;Vía Cuenca - Molleturo km 96;-2,75592824;-79,4017516;Deslizamiento;Lluvias;Época Lluviosa;14/4/2016;4:51:00;A causa de las lluvias se suscitó un deslizamiento en la vía Cuenca – Molleturo km 96, afectando 2 de los 3 carriles, al momento se encuentra habilitado 1 carril, al punto se movilizó maquinaria del Ministerio de Transporte y Obras Públicas para realizar labores de limpieza. Actualmente maquinaria se retira del sitio y el día de mañana continuará trabajando en el lugar. En cuanto se tenga mayor información se dará a conocer. No se tiene reporte de personas heridas ni fallecidas. ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;CTE – Freddy Hidalgo Teléfono: 074079119;MTOP: 1 Volqueta. 1 Pala Cargadora. 2 Operarios. CTE: 4 Agentes 1 Camioneta ;Inicial;1;1;1;1;Nivel 1;0;0,04
1121;Azuay;Cuenca;Molleturo;Vía Cuenca-Molleturo km 91;-2,78744924;-79,3615495;Deslizamiento;Lluvias;Época Lluviosa;27/4/2016;16:25:00;A causa de las lluvias, se suscitó un deslizamiento de piedra y tierra en el km 91 de la vía Cuenca– Molleturo, el mismo obstaculizó toda la vía, al lugar se movilizó maquinaria del Ministerio de Transporte y Obras Públicas quienes realizaron trabajos de limpieza, dejado un carril obstaculizado ya que continúan las lluvias, el día de mañana reanudarán labores de limpieza. CTE se mantendrá en el punto colaborando con el tránsito vehicular. No se tiene reporte de personas heridas ni fallecidas. ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;Consola CTE-Randy Navarrete Teléfono: 04079119; MTOP: 1 Pala Cargadora. 1 volqueta. 1 maquinistas 1 chofer CTE: 1 Camioneta 2 Agentes ;Inicial;1;1;1;1;Nivel 1;0;0,03
1122;Azuay;Cuenca;Paccha;Distribuidor de Guangarcucho;-2,89869058;-78,9293853;Deslizamiento;Desconocida;Natural;26/12/2016;7:20:00;"Por causas desconocidas, se produjo un deslizamiento de piedras y rocas grandes en la vía Panamericana Norte, misma que se encuentra obstaculizada en su totalidad, se toma contacto con UGR-GAD-Cuenca quien indica que maquinaria realizo labores de limpieza, pero por las horas no se puede habilitar la vía en su totalidad, el día de mañana continuaran con trabajos, se deja en el lugar cintas reflectivas para evitar algún accidente. Al momento se encuentra habilitado un carril.

 No se reportan personas heridas o fallecidas.
";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;EMOV-Mercy Guzmán Teléfono: 074079119 consola 8119 ;"• GAD- EMOV : 1 Patrullero
 2 Agentes 

• GAD-CUENCA-Obras Publicas: 1 maquinista.
 1 pala cargadora
";Inicial/Cierre;1;1;1;1;Nivel 1;0;0,04
1123;Azuay;Cuenca;Molleturo;Km. 32 Laguna Toreadora;-2,71750891;-79,3972083;Deslizamiento;Desconocida;Natural;1/1/2017;22:20:00;"Por causas desconocidas, se produjo un deslizamiento de piedras y rocas grandes en la vía, la misma se obstaculizó un carril, al lugar se movilizó maquinaria de MTOP para realizar labores de limpieza. Al momento la vía se encuentra totalmente expedita al tránsito vehicular. 

 No se reportan personas heridas o fallecidas.
";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;Pedro Rojas-CTE Teléfono: 074079119 consola 8120 ;"• CTE: 1 Patrullero
 2 Agentes 

• MTOP: 1 maquinista.
 1 pala cargadora
";Inicial/Cierre;1;1;1;1;Nivel 1;0;0,03
1124;Azuay;Cuenca;Molleturo;Km 98 y 101;-2,63516855;-79,4467095;Deslizamiento;Desconocida;Natural;2/1/2017;11:11:00;"Por causas desconocidas, se produjo un deslizamiento de piedras y rocas grandes en la vía Cuenca Molleturo, km 98 y 101. La misma que obstaculizó un carril, al lugar se movilizó maquinaria de MTOP para realizar labores de limpieza. Al momento la vía se encuentra totalmente expedita al tránsito vehicular. 

 No se reportan personas heridas o fallecidas.
";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;Johnny Bravo-CTE Teléfono: 074079119 consola 8120 ;"• CTE: 1 Patrullero
 2 Agentes 

• MTOP: 1 maquinista.
 1 pala cargadora
";Inicial/Cierre;1;1;1;1;Nivel 1;0;0,03
1125;Azuay;Cuenca;Molleturo;Km. 49 Miguir;-2,76657771;-79,3969024;Deslizamiento;Desconocida;Natural;9/1/2017;15:30:00;"Por causas desconocidas, se produjo una caída de piedras y rocas grandes en la vía, la misma se obstaculizó un carril, al lugar se movilizó maquinaria de MTOP para realizar labores de limpieza. Al momento la vía se encuentra totalmente expedita al tránsito vehicular. 

 No se reportan personas heridas o fallecidas.
";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;Ing. Galo Plaza-Mtop                                            Teléfono:  0994614367;"• CTE:                                                                                                               1 Patrullero
                                                                                                                       2 Agentes 

• MTOP:                                                                                                           1 maquinista.
                                                                                                                                       1 pala cargadora
";Inicial/Cierre;1;1;1;1;Nivel 1;0;0,00
1126;Azuay;Cuenca;Chaucha;Km. 7;-2,95784539;-79,3289411;Deslizamiento;Desconocida;Natural;10/1/2017;11:03:00;"Por causas desconocidas se produjo un deslizamiento obstaculizando en su totalidad una vía de tercer orden, al lugar se movilizó maquinaria de la Prefectura del Azuay para realizar labores de limpieza. Al momento la vía se encuentra totalmente expedita al tránsito vehicular. 

 No se reportan personas heridas o fallecidas.
";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;DGR – Cuenca Jenny Lata                                         Teléfono: 074079119 consola 8117;"
• GAD Provincial                                                                          1 Pala Cargadora 
                                                                                                               1 Volqueta
                                                                                                               2 Operarios


• PPNN                                                                                        1 Patrullero 
                                                                                                               2 Policías
";Inicial/Cierre;1;1;1;1;Nivel 1;0;0,02
1127;Azuay;Cuenca;Molleturo;Km 50 y 65;-2,80151957;-79,3044432;Deslizamiento;Lluvias;Época Lluviosa;14/1/2017;2:24:00;"A causa de las lluvias, se suscitó un deslizamiento en el km 50 y 65  de la vía Cuenca – Molleturo, el mismo que obstaculizó toda la vía, al lugar se movilizó maquinaria del Ministerio de Transporte y Obras Públicas, para realizar labores de limpieza. Al momento la vía se encuentra totalmente expedita al tránsito vehicular. 

No se reportan personas heridas o fallecidas.

";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;Ing. Galo Plaza-Mtop                                            Teléfono:  0994614367;"• MTOP:                                                                                                           1 Volqueta.
                                                                                                                       1 Pala Cargadora.
                                                                                                                       2 Operarios.

• CTE                                                                                                                 2 Agentes.
                                                                                                                        1 Patrulleros
";Inicial/Cierre;1;1;1;1;Nivel 1;0;0,02
1128;Azuay;Cuenca;Molleturo;Km 50;-2,80151957;-79,3044432;Deslizamiento;Lluvias;Época Lluviosa;14/1/2017;23:57:00;"A causa de las lluvias, se suscitó un deslizamiento en el km 50 de la vía Cuenca – Molleturo, el mismo que obstaculizó un carril, al lugar se movilizó maquinaria del Ministerio de Transporte y Obras Públicas, para realizar labores de limpieza. Al momento la vía se encuentra totalmente expedita al tránsito vehicular. 

No se reportan personas heridas o fallecidas.

";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;Ing. Galo Plaza-Mtop                                            Teléfono:  0994614367;"• MTOP:                                                                                                           1 Volqueta.
                                                                                                                       1 Pala Cargadora.
                                                                                                                       1 maquinista.
                                                                                                                        1 chofer

• CTE                                                                                                                 2 Agentes.
                                                                                                                        1 Patrulleros
";Inicial/Cierre;1;1;1;1;Nivel 1;0;0,03
